
          Càng tiếp xúc nhiều với ánh nắng Mặt Trời, cơ thể càng sản sinh nhiều melanin, hắc tố giúp chống lại tia cực tím và làm làn da sạm màu.        

title: Nơi được ví như nhà trẻ của cá đuối manta khổng lồ,
link: https://vnexpress.net/tin-tuc/khoa-hoc/noi-duoc-vi-nhu-nha-tre-cua-ca-duoi-manta-khong-lo-3766992.html,
description: 
          Vùng biển trong một khu bảo tồn ngoài khơi Texas tập trung rất nhiều cá đuối manta con bơi tới để phục hồi thân nhiệt.        

title: Cá voi xanh dài 19 mét bị tàu biển đâm gãy cột sống,
link: https://vnexpress.net/tin-tuc/khoa-hoc/ca-voi-xanh-dai-19-met-bi-tau-bien-dam-gay-cot-song-3766668.html,
description: 
          Bị tàu biển đâm trúng, con cá voi xanh chết với nhiều đoạn xương sống gãy, xuất huyết trong và các vết thâm tím dọc xương sườn.        
